titles,descriptions,links,pubDates
Barack Obama Takes On a New Role: Fighting Disinformation ,The former president has embarked on a campaign to warn that the scourge of online falsehoods has eroded the foundations of democracy. ,https://www.nytimes.com/2022/04/20/technology/barack-obama-disinformation.html ,"Thu, 21 Apr 2022 14:49:05 +0000 "
Calls to Give Heavy Weapons to Ukraine Divide Germany's Government ,"Weeks after Chancellor Olaf Scholz announced a paradigm shift in military strategy, his government is struggling to balance domestic politics, how to help Ukraine and anxiety over provoking Russia. that ",https://www.nytimes.com/2022/04/20/world/europe/germany-ukraine-weapons.html ,"Wed, 20 Apr 2022 20:21:31 +0000 "
Treasury Secretary Janet Yellen walked out of a G20 meeting as Russia's finance minister spoke. ,Several central bank governors and finance ministers protested Russia's participation at the spring meetings of the I.M.F. and World Bank. ,https://www.nytimes.com/2022/04/20/world/europe/treasury-secretary-janet-yellen-walked-out-of-a-g20-meeting-as-russias-finance-minister-spoke.html ,"Wed, 20 Apr 2022 20:45:03 +0000 "
Prince Harry Said He Wants to Make Sure Queen Is 'Protected' ,"The prince, in Europe for the Invictus Games, visited his grandmother then told the “Today” show that he wanted to make sure “she's protected.” ",https://www.nytimes.com/2022/04/20/world/europe/prince-harry-queen-elizabeth-royal-family-britain.html ,"Wed, 20 Apr 2022 17:00:15 +0000 "
Russia Said It Has Successfully Tested a New ICBM That Can Evade Defenses ,"Though officials said the missile is not yet ready to deploy, President Vladimir V. Putin said the launch of the Sarmat missile “will force all who are trying to threaten our country in the heat of frenzied, aggressive rhetoric to think twice.” ",https://www.nytimes.com/2022/04/20/world/europe/russia-icbm-putin.html ,"Wed, 20 Apr 2022 16:48:02 +0000 "
Why 'Border Control' Politics Is More About Control Than Borders ,A quirk of political psychology helps explain the British government's plan to send some asylum seekers to Rwanda. ,https://www.nytimes.com/2022/04/20/world/border-control-politics.html ,"Thu, 21 Apr 2022 22:26:00 +0000 "
Myanmar faces a health emergency as its military regime targets doctors. ,,https://www.nytimes.com/2022/04/20/world/asia/myanmar-faces-a-health-emergency-as-its-military-regime-targets-doctors.html ,"Wed, 20 Apr 2022 11:21:53 +0000 "
Can Ukraine Keep Winning? ,"As a new phase of the war begins, we look at Russia's advantages — and Ukraine's. ",https://www.nytimes.com/2022/04/20/briefing/russia-ukraine-war-next-phase-donbas.html ,"Wed, 20 Apr 2022 10:30:55 +0000 "
Ukrainians Far From Home Struggle to Protect Family With Dementia ,Millions of Ukrainians have been displaced since the war started. Many elderly or disabled people have been unable or unwilling to leave their homes. ,https://www.nytimes.com/2022/04/20/world/dementia-grandparent.html ,"Wed, 20 Apr 2022 15:26:21 +0000 "
Shanghai's Low Covid Death Toll Revives Questions About China's Numbers ,"The country's largest city has recorded just 17 Covid deaths, despite surging cases. How China defines a Covid death may be part of the reason. ",https://www.nytimes.com/2022/04/20/world/asia/covid-shanghai-china-deaths.html ,"Wed, 20 Apr 2022 21:24:13 +0000 "
Your Wednesday Briefing ,Russia's offensive in eastern Ukraine. ,https://www.nytimes.com/2022/04/20/briefing/russia-offensive-boris-johnson.html ,"Wed, 20 Apr 2022 04:13:55 +0000 "
Russia Rejects Calls for a Cease-Fire to Enable Evacuations From Ukraine ,"Civilians, including children, remain trapped in the eastern Ukraine region of Donbas and in the devastated port city of Mariupol. ",https://www.nytimes.com/2022/04/19/world/russia-ukraine-cease-fire-mariupol.html ,"Wed, 20 Apr 2022 01:13:58 +0000 "
"Russia Embarks on a New, More Cautious Phase of Ukraine War ","Despite the Kremlin's new methodical approach focusing on eastern Ukraine, the Russian military still faces some of the same problems that hampered it after the war began. ",https://www.nytimes.com/2022/04/19/world/ukraine-russia-donbas-offensive.html ,"Tue, 19 Apr 2022 23:18:03 +0000 "
Your Wednesday Briefing: Russia Bombards the East ,Moscow's military offensive in eastern Ukraine has begun. ,https://www.nytimes.com/2022/04/19/briefing/your-wednesday-briefing-russia-bombards-the-east.html ,"Tue, 19 Apr 2022 22:04:00 +0000 "
"The U.S. Races to Arm Ukraine With Heavier, More Advanced Weaponry ",Washington and its allies are scouring Central Europe and the world to get Ukraine the weapons it needs for the next phase of the war. ,https://www.nytimes.com/2022/04/19/world/europe/us-ukraine-weaponry.html ,"Wed, 20 Apr 2022 00:43:59 +0000 "
"Star Ferry, 'Emblem of Hong Kong,' May Sail Into History After 142 Years ","Launched in 1880, the ferry has witnessed both Hong Kong's transformation into a global financial hub and its history of protests. But battered by a pandemic, the service is struggling to survive. ",https://www.nytimes.com/2022/04/19/world/asia/hong-kong-star-ferry.html ,"Thu, 21 Apr 2022 03:04:52 +0000 "
Johnson Is All Apologies Before Parliament After 'Partygate' Fine ,"Though opposition politicians called him out, only one member of his own Conservative party called on him to resign. ",https://www.nytimes.com/2022/04/19/world/europe/boris-johnson-parliament-apologies.html ,"Tue, 19 Apr 2022 19:59:24 +0000 "
Biden Says It's 'Up to Them' Whether Americans Want to Wear Masks ,"The decision to wear a mask is “up to them,” President Biden told reporters during a trip. ",https://www.nytimes.com/2022/04/19/us/politics/biden-masks-public-transportation.html ,"Wed, 20 Apr 2022 03:25:21 +0000 "
Huge Steel Plant in Mariupol Is a Fortress for Ukrainian Holdouts ,A huge Soviet-era steel mill is where the last Ukrainian defenders of Mariupol have taken refuge as Russia's battle to take full control of the city appeared to be entering its final stages. ,https://www.nytimes.com/2022/04/19/world/europe/mariupol-azovstal-steel-plant.html ,"Wed, 20 Apr 2022 03:38:14 +0000 "
"Inside 'The Burnt City,' Punchdrunk's Take on the Fall of Troy ","Punchdrunk's “The Burnt City” adds techno and sake to the story of the fall of Troy, but it brought in a scholar of classical theater to get the details right. ",https://www.nytimes.com/2022/04/19/theater/punchdrunk-burnt-city-troy.html ,"Tue, 19 Apr 2022 17:04:27 +0000 "
"Letizia Battaglia, Photographer of Mafia Brutality, Dies at 87 ",Her images of victims on the streets of Palermo were stamped on the nation's consciousness as she challenged the grip mobsters had on her native Sicily. ,https://www.nytimes.com/2022/04/19/world/europe/letizia-battaglia-dead.html ,"Thu, 21 Apr 2022 20:44:59 +0000 "
Here's how to handle some of the most irritating workplace habits when you return to the office. ,,https://www.nytimes.com/2022/04/19/world/heres-how-to-handle-some-of-the-most-irritating-workplace-habits-when-you-return-to-the-office.html ,"Tue, 19 Apr 2022 15:29:27 +0000 "
