title,link,description
"Death Toll During Pandemic Far Exceeds Totals Reported by Countries, W.H.O. Says",https://www.nytimes.com/2022/05/05/health/covid-global-deaths.html,"Nearly 15 million more people died during the first two years of the pandemic than would have been expected during normal times, the organization found. The previous count of virus deaths, from countries’ reporting, was six million."
‘Not Good for Learning’,https://www.nytimes.com/2022/05/05/briefing/school-closures-covid-learning-loss.html,New research is showing the high costs of long school closures in some communities.
"Searching for What Connects Us, Carlo Rovelli Explores Beyond Physics",https://www.nytimes.com/2022/05/05/books/carlo-rovelli-physicist-book.html,"The physicist ranges widely — from black holes to Buddhism to climate change — in his new book, “There Are Places in the World Where Rules Are Less Important Than Kindness.”"
Why Climate Change Makes It Harder to Fight Fire With Fire,https://www.nytimes.com/2022/05/05/climate/wildfires-prescribed-burn.html,Worsening wildfires in recent years have led officials to embrace planned fires to thin forests before disaster strikes. But the warming world is making it tougher to do safely.
Your Thursday Briefing,https://www.nytimes.com/2022/05/05/briefing/russia-oil-embargo-victory-day.html,A planned embargo on Russian oil.
"Stanislav Shushkevich, First Leader of Post-Soviet Belarus, Dies at 87",https://www.nytimes.com/2022/05/04/world/europe/stanislav-shushkevich-dead.html,"He helped formalize the breakup of the Soviet Union in 1991, led his country until 1994, then became a vocal critic of his successor, Aleksandr G. Lukashenko."
"Putin Could Use Russia’s Victory Day to Expand Ukraine War, Some Fear",https://www.nytimes.com/2022/05/04/world/europe/ukraine-russia-putin-victory-day.html,The Russian holiday celebrating the Soviet triumph over Nazi Germany is viewed by Ukraine and NATO as a stage for the Russian president to proclaim a turn in the war.
Moderna Reaps $5.9 Billion From Its Vaccine Sales,https://www.nytimes.com/2022/05/04/world/moderna-covid-vaccine.html,"Stéphane Bancel, the company’s chief executive officer, said Moderna has $21 billion worth of advance purchase agreements for the vaccine."
Your Thursday Briefing: A Ban on Russian Oil?,https://www.nytimes.com/2022/05/04/briefing/your-thursday-briefing-a-ban-on-russian-oil.html,The E.U. proposed a total embargo.
NOAA Image Catches Wildfire Smoke and Dust on Collision Course,https://www.nytimes.com/2022/05/04/climate/wildfire-smoke-dust-storm.html,A time-lapse image of smoke from wildfires in New Mexico and dust from a storm in Colorado illustrates the scope of Western catastrophe.
European Union Takes a Leap With a Russian Oil Embargo,https://www.nytimes.com/2022/05/04/world/europe/eu-russia-oil-embargo.html,"The ban, once seen as unlikely, is a significant tightening of the squeeze on Russia’s economy, and a financial blow to Europe, too."
"Putin-Linked Superyacht May Elude Sanctions, by Setting Sail",https://www.nytimes.com/2022/05/04/world/europe/russia-putin-superyacht-sanctions.html,The Italian police are in a race to finish investigating a $700 million vessel thought to be the Russian president’s — before it’s out of their reach.
John Doerr Gives Stanford $1.1 Billion for Climate School,https://www.nytimes.com/2022/05/04/climate/john-doerr-stanford-climate.html,The billionaire venture capitalist said the study of climate change and sustainability would be the “new computer science.”
"In Pakistan, Violence by Baluch Separatists Destabilizes Region",https://www.nytimes.com/2022/05/04/world/asia/pakistan-baluchistan-violence.html,A government plagued by volatility is trying to quell a separatist movement in Baluchistan while also fighting other insurgencies and striving for economic development.
"Saving Ukrainian Art, and Helping Artists, One NFT at a Time",https://www.nytimes.com/2022/05/04/world/europe/ukraine-nft-art.html,"Lika Spivakovska, the owner of two art galleries in Kyiv, Ukraine, has partnered with an NFT gallery in Puerto Rico to auction off pictures of art damaged and created during the war. The money will go to Ukrainian artists and other humanitarian aid."
"Roe Inspired Activists Worldwide, Who May Be Rethinking Strategy",https://www.nytimes.com/2022/05/04/world/americas/abortion-activists-movements.html,"Feminist movements in some countries similarly sought abortion protections in their courts, but for others, the goal was legislative change."
A Trump Win in Ohio,https://www.nytimes.com/2022/05/04/briefing/ohio-primary-jd-vance-trump-endorsement.html,We look at last night’s election results.
A Crumbling Russian ‘Spyville’ Returns to Polish Hands,https://www.nytimes.com/2022/05/04/world/europe/russia-spy-housing-warsaw.html,A Warsaw housing complex built in the 1970s and rented by Russia was reputed to be a nest of spies. The city’s government has seized the site and pledged to hand it over to the Ukrainian community.
Japan Says It Needs Nuclear Power. Can Host Towns Ever Trust It Again?,https://www.nytimes.com/2022/05/04/world/asia/japan-nuclear-power.html,The Ukraine war has shown the fragility of Japan’s energy supplies. But the decision to restart plants after the Fukushima disaster is fraught with emotions and political calculation.
"Covid and Omicron Variants: Lessons From Gamma, Iota and Mu",https://www.nytimes.com/2022/05/04/health/covid-variants-gamma-iota-mu.html,"Studying the coronavirus variants that have faded away could help us prepare for what comes next, scientists say."
E.U. to Propose Total Ban on Russian Oil Imports,https://www.nytimes.com/2022/05/04/world/eu-russia-oil-ban.html,The  proposal will be presented in detail to E.U. ambassadors Wednesday and is expected to be adopted by the end of the week.
North Korea Launches Ballistic Missile Ahead of Yoon’s Inauguration,https://www.nytimes.com/2022/05/04/world/asia/north-korea-missile-test.html,Kim Jong-un has sought to improve the North’s nuclear capabilities and gain diplomatic leverage with Washington and the incoming administration of Yoon Suk-yeol.
Your Wednesday Briefing,https://www.nytimes.com/2022/05/04/briefing/ukraine-war-supreme-court.html,Shockwaves from a Supreme Court leak.
Handful of Virus Cases Emerge After White House Correspondents’ Dinner,https://www.nytimes.com/2022/05/03/us/politics/covid-white-house-correspondents-dinner.html,"Cases are not uncommon in Washington these days, and there is no certainty that those who tested positive were infected at the dinner."
"Sensing a Stalled Russia, West Adds Support and Arms for Ukraine",https://www.nytimes.com/2022/05/03/world/europe/russia-ukraine-western-support.html,"‘You have exploded the myth of Putin’s invincibility,’ Prime Minister Boris Johnson of Britain told Ukrainian lawmakers, one of several Western sources of cheerleading on Tuesday."
Britain’s Parliament Is Rocked by Sexist Episodes. Again.,https://www.nytimes.com/2022/05/03/world/europe/britain-parliament-sexual-harassment.html,"Encouraging more women to run for office, critics say, is just one way to counter pervasive misogyny and sexual harassment in Parliament."
Russian Missiles Hit Power Stations in Lviv and Along Crucial Railways,https://www.nytimes.com/2022/05/03/world/europe/lviv-ukraine-russia-missiles.html,"Altogether, six electrical substations were struck along the railways in central and western Ukraine, according to a top rail official. The rail system is the country’s lifeline for humanitarian and military supplies."
Your Wednesday Briefing: The End of Roe?,https://www.nytimes.com/2022/05/03/briefing/us-supreme-court-roe-abortion-ukraine.html,Abortion is in jeopardy in the U.S.
Beijing Tightens Measures as Some Residents Grow Weary,https://www.nytimes.com/2022/05/03/world/asia/beijing-china-lockdown-covid.html,Authorities are trying to avoid a full-scale lockdown in the Chinese capital like the one imposed in Shanghai.
6 Podcasts That Go Deeper on the Headlines,https://www.nytimes.com/2022/05/03/arts/news-podcasts.html,"These series, on subjects like the war in Ukraine, the storming of the U.S. Capitol and the 1921 Tulsa race massacre, can help combat news fatigue."
"Russia’s War Has Been Brutal, but Putin Has Shown Some Restraint. Why?",https://www.nytimes.com/2022/05/03/world/europe/russia-ukraine-war-nato.html,Western officials are debating the Kremlin’s calculations in not trying harder to halt weapons shipments in Ukraine. Analysts wonder whether a bigger mobilization by Moscow is on the horizon.
Evacuees From Azovstal Steel Plant Tell of Horrors and Survival,https://www.nytimes.com/2022/05/03/world/europe/mariupol-azovstal-survivors-evacuated.html,"Nearly 130 people reached relative safety after sheltering for weeks in dark bunkers under the Azovstal plant, under constant bombardment, with dwindling food."
Smithsonian Adopts Policy on Ethical Returns in a Nod to Changing Norms,https://www.nytimes.com/2022/05/03/arts/design/smithsonian-ethical-returns.html,The institution’s leaders hope other cultural centers will follow its lead. It has already announced plans to return most of its collection of Benin Bronzes to Nigeria under the new policy.
Boris Johnson Calls Russia War ‘Ukraine’s Finest Hour’,https://www.nytimes.com/2022/05/03/world/europe/boris-johnson-ukraine-russia.html,"In the first address by a foreign leader to Ukraine’s Parliament, Britain’s prime minister burnished his credentials as a supporter of the resistance to Russia."
"Roe, on the Edge",https://www.nytimes.com/2022/05/03/briefing/roe-v-wade-scotus-overturn.html,Roe v. Wade seems to be on the cusp of falling.
What Sanctions Have Been Imposed on Russia?,https://www.nytimes.com/2022/05/03/world/russia-sanctions-ukraine.html,Our reporters answer readers’ questions about Russia’s invasion of Ukraine. Many of you asked about economic penalties and how Putin could respond.
Israel Plans Zip Line for Ancient Jerusalem,https://www.nytimes.com/2022/05/03/world/middleeast/israel-jerusalem-zip-line.html,"A Jewish settler group is promoting projects that opponents say will change the delicate historic, religious and political balance in highly symbolic areas around Jerusalem’s Old City."
"Cuban Migrants Arrive to U.S. in Record Numbers, on Foot, Not by Boat",https://www.nytimes.com/2022/05/03/world/americas/cuban-migration-united-states.html,"Political repression and escalating economic difficulties on the island, along with a new visa-free travel policy in Nicaragua, are some of the factors driving the change."
