titles,descriptions,links,pubDates
What Mariupol's Steel Fortress Looked Like 3 Months Ago ,"On Jan. 20, The New York Times captured drone video over the sprawling Azovstal Steel and Iron works complex in Mariupol, Ukraine. Now, it is a battered fortress for the last Ukrainian defenders and their families battling Russian forces. ",https://www.nytimes.com/video/world/europe/100000008312362/mariupol-azovstal-ukraine-war.html ,"Wed, 20 Apr 2022 23:16:49 +0000 "
"People Should Keep Wearing Masks in Public, W.H.O. Officials Say ","Masks have been proven to be highly effective at reducing coronavirus transmission when used properly, according to the W.H.O. ",https://www.nytimes.com/2022/04/20/world/covid-masks-who.html ,"Wed, 20 Apr 2022 23:05:57 +0000 "
"Rosario Ibarra de Piedra, 95, Dies; Fought for Mexico's 'Disappeared' ","When her son vanished in 1975, she began a crusade on behalf of him and hundreds of others and became a voice of moral authority on the left. ",https://www.nytimes.com/2022/04/20/world/americas/rosario-ibarra-dead.html ,"Wed, 20 Apr 2022 20:53:45 +0000 "
Your Thursday Briefing: Russia Threatens Escalation ,Plus the emergence of armed militias in Colombia and questions over China's Covid death toll. ,https://www.nytimes.com/2022/04/20/briefing/russia-missile-test-china-covid-cases.html ,"Wed, 20 Apr 2022 20:49:57 +0000 "
"Residents in Avdiivka, Ukraine Go Underground as Russia's Assault on East Ramps Up ","As Ukrainian forces dig into trenches and residents flee into basements, Russia's artillery attacks have intensified. “They can't get through the front lines and so they're starting simply to destroy the city,” a Ukrainian official said. ",https://www.nytimes.com/2022/04/20/world/europe/avdiivka-ukraine-russia.html ,"Wed, 20 Apr 2022 20:43:38 +0000 "
Barack Obama's New Role: Fighting Disinformation ,The former president has embarked on a campaign to warn that the scourge of online falsehoods has eroded the foundations of democracy. ,https://www.nytimes.com/2022/04/20/technology/barack-obama-disinformation.html ,"Wed, 20 Apr 2022 18:29:55 +0000 "
Calls to Give Heavy Weapons to Ukraine Divide Germany's Government ,"Weeks after Chancellor Olaf Scholz announced a paradigm shift in military strategy, his government is struggling to balance domestic politics, how to help Ukraine and anxiety over provoking Russia. that ",https://www.nytimes.com/2022/04/20/world/europe/germany-ukraine-weapons.html ,"Wed, 20 Apr 2022 20:21:30 +0000 "
Treasury Secretary Janet Yellen walked out of a G20 meeting as Russia's finance minister spoke. ,Several central bank governors and finance ministers protested Russia's participation at the spring meetings of the I.M.F. and World Bank. ,https://www.nytimes.com/2022/04/20/world/europe/treasury-secretary-janet-yellen-walked-out-of-a-g20-meeting-as-russias-finance-minister-spoke.html ,"Wed, 20 Apr 2022 20:45:03 +0000 "
Russia Said It Has Successfully Tested a New ICBM That Can Evade Defenses ,"Though officials said the missile is not yet ready to deploy, President Vladimir V. Putin said the launch of the Sarmat missile “will force all who are trying to threaten our country in the heat of frenzied, aggressive rhetoric to think twice.” ",https://www.nytimes.com/2022/04/20/world/europe/russia-icbm-putin.html ,"Wed, 20 Apr 2022 16:48:02 +0000 "
Why 'Border Control' Politics Is More About Control Than Borders ,A quirk of political psychology helps explain the British government's plan to send some asylum seekers to Rwanda. ,https://www.nytimes.com/2022/04/20/world/border-control-politics.html ,"Wed, 20 Apr 2022 16:41:55 +0000 "
Myanmar faces a health emergency as its military regime targets doctors. ,,https://www.nytimes.com/2022/04/20/world/asia/myanmar-faces-a-health-emergency-as-its-military-regime-targets-doctors.html ,"Wed, 20 Apr 2022 11:21:53 +0000 "
Can Ukraine Keep Winning? ,"As a new phase of the war begins, we look at Russia's advantages — and Ukraine's. ",https://www.nytimes.com/2022/04/20/briefing/russia-ukraine-war-next-phase-donbas.html ,"Wed, 20 Apr 2022 10:30:55 +0000 "
Ukrainians Far From Home Struggle to Protect Family With Dementia ,Millions of Ukrainians have been displaced since the war started. Many elderly or disabled people have been unable or unwilling to leave their homes. ,https://www.nytimes.com/2022/04/20/world/dementia-grandparent.html ,"Wed, 20 Apr 2022 15:26:21 +0000 "
Your Wednesday Briefing ,Russia's offensive in eastern Ukraine. ,https://www.nytimes.com/2022/04/20/briefing/russia-offensive-boris-johnson.html ,"Wed, 20 Apr 2022 04:13:55 +0000 "
Russia Rejects Calls for a Cease-Fire to Enable Evacuations From Ukraine ,"Civilians, including children, remain trapped in the eastern Ukraine region of Donbas and in the devastated port city of Mariupol. ",https://www.nytimes.com/2022/04/19/world/russia-ukraine-cease-fire-mariupol.html ,"Wed, 20 Apr 2022 01:13:58 +0000 "
"Russia Embarks on a New, More Cautious Phase of Ukraine War ","Despite the Kremlin's new methodical approach focusing on eastern Ukraine, the Russian military still faces some of the same problems that hampered it after the war began. ",https://www.nytimes.com/2022/04/19/world/ukraine-russia-donbas-offensive.html ,"Tue, 19 Apr 2022 23:18:03 +0000 "
Your Wednesday Briefing: Russia Bombards the East ,Moscow's military offensive in eastern Ukraine has begun. ,https://www.nytimes.com/2022/04/19/briefing/your-wednesday-briefing-russia-bombards-the-east.html ,"Tue, 19 Apr 2022 22:04:00 +0000 "
Biden Says It's 'Up to Them' Whether Americans Want to Wear Masks ,"The decision to wear a mask is “up to them,” President Biden told reporters during a trip. ",https://www.nytimes.com/2022/04/19/us/politics/biden-masks-public-transportation.html ,"Wed, 20 Apr 2022 03:25:21 +0000 "
Huge Steel Plant in Mariupol Is a Fortress for Ukrainian Holdouts ,A huge Soviet-era steel mill is where the last Ukrainian defenders of Mariupol have taken refuge as Russia's battle to take full control of the city appeared to be entering its final stages. ,https://www.nytimes.com/2022/04/19/world/europe/mariupol-azovstal-steel-plant.html ,"Wed, 20 Apr 2022 03:38:14 +0000 "
"Inside 'The Burnt City,' Punchdrunk's Take on the Fall of Troy ","Punchdrunk's “The Burnt City” adds techno and sake to the story of the fall of Troy, but it brought in a scholar of classical theater to get the details right. ",https://www.nytimes.com/2022/04/19/theater/punchdrunk-burnt-city-troy.html ,"Tue, 19 Apr 2022 17:04:27 +0000 "
"Letizia Battaglia, Photographer of Mafia Brutality, Dies at 87 ",Her images of victims on the streets of Palermo were stamped on the nation's consciousness as she challenged the grip mobsters had on her native Sicily. ,https://www.nytimes.com/2022/04/19/world/europe/letizia-battaglia-dead.html ,"Tue, 19 Apr 2022 20:30:00 +0000 "
Here's how to handle some of the most irritating workplace habits when you return to the office. ,,https://www.nytimes.com/2022/04/19/world/heres-how-to-handle-some-of-the-most-irritating-workplace-habits-when-you-return-to-the-office.html ,"Tue, 19 Apr 2022 15:29:27 +0000 "
"In French Election, Cartoonists Play a High-Profile Role ","Cartoonists play a high-profile role in France's political discourse, and they have been busy drawing the presidential candidates as the race approaches its end. ",https://www.nytimes.com/2022/04/19/world/europe/france-cartoons-presidential-election.html ,"Tue, 19 Apr 2022 22:34:21 +0000 "
Afghanistan School Explosions: At Least 6 Dead in Kabul ,"More than a dozen people were also wounded, one as young as 7. The attacks again challenged the Taliban's promise of security, and stoked deep-seated fears in the Shiite community. ",https://www.nytimes.com/2022/04/19/world/asia/afghanistan-kabul-schools-attacked.html ,"Tue, 19 Apr 2022 16:28:17 +0000 "
How Memes Are Driving Ukraine's Fundraising Efforts ,A campaign using internet memes and merchandise has rallied international public support for Ukraine in its war with Russia. ,https://www.nytimes.com/2022/04/19/world/middleeast/ukraine-memes-russia-fundraising.html ,"Tue, 19 Apr 2022 21:17:23 +0000 "
"The W.H.O. chief arrives in India, amid a tussle over Covid death estimates. ",,https://www.nytimes.com/2022/04/19/world/the-who-chief-arrives-in-india-amid-a-tussle-over-covid-death-estimates.html ,"Tue, 19 Apr 2022 15:47:39 +0000 "
"Biden Restores Climate to Environmental Law, Reversing Trump ","A new rule requires agencies to analyze the climate impacts of proposed highways, pipelines and other projects, and gives local communities more input. ",https://www.nytimes.com/2022/04/19/climate/biden-climate-nepa-trump.html ,"Wed, 20 Apr 2022 04:09:55 +0000 "
World Economic Outlook Dims as War and Pandemic Cast a Pall ,The International Monetary Fund's new World Economic Outlook expects growth to slow to 3.6 percent this year. The group is one of many to slash their forecasts recently. ,https://www.nytimes.com/2022/04/19/business/economy/imf-world-economy-inflation.html ,"Wed, 20 Apr 2022 01:42:24 +0000 "
Russia's Thrust in Eastern Ukraine Combines Firepower and New Caution ,The military campaign that Moscow said it had now begun appears much more methodical than those it pursued in the war's first days ,https://www.nytimes.com/2022/04/19/world/europe/russia-ukraine-donbas-strategy.html ,"Tue, 19 Apr 2022 16:40:35 +0000 "
'Big Screaming Headlines' ,Coronavirus cases have risen in major cities. Hospitalizations have not. ,https://www.nytimes.com/2022/04/19/briefing/covid-cases-up-hospitalizations-omicron.html ,"Tue, 19 Apr 2022 10:44:14 +0000 "
China's Covid Shutdowns Go Far Beyond Shanghai ,"Cities and towns across the country are shutting down, hoping to sidestep the pitfalls and stumbles that Shanghai has faced battling the Omicron variant. ",https://www.nytimes.com/2022/04/19/world/china-lockdowns.html ,"Tue, 19 Apr 2022 09:30:11 +0000 "
"A Mask Mandate Ends Midflight, Sparking Cheers and Alarm ","Airport terminals and flights erupted in applause, while some passengers said the abrupt policy change put them at risk. ",https://www.nytimes.com/2022/04/19/us/mask-mandate-flights.html ,"Tue, 19 Apr 2022 15:56:25 +0000 "
A Door-to-Door Effort to Find Out Who Died Helps Low-Income Countries Aid the Living ,"Many developing countries don't keep official death records. A novel effort uses “electronic autopsies” to count deaths, and record their cause. ",https://www.nytimes.com/2022/04/19/health/death-records-africa-electronic-autopsy.html ,"Tue, 19 Apr 2022 12:43:42 +0000 "
"Myanmar's Health System Is in Collapse, 'Obliterated' by the Regime ","The country is also now one of the most dangerous places in the world to be a medical worker. At least 30 doctors have been killed since the coup, a rights group says. ",https://www.nytimes.com/2022/04/19/world/asia/myanmars-coup-doctors.html ,"Tue, 19 Apr 2022 07:00:10 +0000 "
Your Tuesday Briefing ,A Russian offensive in eastern Ukraine. ,https://www.nytimes.com/2022/04/19/briefing/ukraine-attack-renewable-energy.html ,"Tue, 19 Apr 2022 04:34:36 +0000 "
Which U.S. Airlines Dropped Their Mask Mandate ,"After a federal mandate was struck down, major carriers said masks would be optional on domestic flights. ",https://www.nytimes.com/2022/04/18/business/airline-mask-rules.html ,"Tue, 19 Apr 2022 20:49:06 +0000 "
U.N. Official Said He Tested Positive for Covid After In-Person Meeting ,"One meeting had included the U.N.'s secretary general, but everyone in the room was wearing masks, a spokesman said. ",https://www.nytimes.com/2022/04/19/world/un-martin-griffith-covid.html ,"Tue, 19 Apr 2022 14:12:46 +0000 "
Ukraine Says Russia Begins Assault in the East After Raining Missiles Nationwide ,"The president of Ukraine and a top national security aide said the Russian offensive, anticipated for weeks, had finally begun after a Russian missile barrage that included the first deadly strike on the western city of Lviv. ",https://www.nytimes.com/2022/04/18/world/europe/ukraine-russia-missiles-lviv-donbas.html ,"Tue, 19 Apr 2022 01:29:46 +0000 "
New Rocket Fire From Gaza Follows Rising Tensions in Israel ,"The first strike from Gaza in several months came just days after clashes in and around the Aqsa Mosque compound, a sacred site for both Muslims and Jews. ",https://www.nytimes.com/2022/04/18/world/middleeast/israel-gaza-rocket-jerusalem.html ,"Mon, 18 Apr 2022 21:07:40 +0000 "
Your Tuesday Briefing: Russia Launches Assault in Eastern Ukraine ,Plus China's lockdowns slow its economy and France's candidates vie for undecided voters. ,https://www.nytimes.com/2022/04/18/briefing/russia-offensive-china-economy.html ,"Mon, 18 Apr 2022 21:04:25 +0000 "
