titles,descriptions,links,pubDates
Tunisia Heads for First Elections Since Presidential Power Grab ,"Voters will choose a new Parliament, but under revised rules that vastly dilute the influence of political parties that many blame for sabotaging the North African nation's 10-year experiment with democracy. ",https://www.nytimes.com/2022/12/17/world/middleeast/tunisia-parliament-elections.html ,"Sat, 17 Dec 2022 05:01:09 +0000 "
J. Robert Oppenheimer Cleared of 'Black Mark' After 68 Years ,The physicist and architect of the American atomic bomb was stripped of his security clearance in 1954 after what is now called a flawed investigation. ,https://www.nytimes.com/2022/12/16/science/j-robert-oppenheimer-energy-department.html ,"Sat, 17 Dec 2022 02:51:48 +0000 "
"New Covid Booster Shots Cut Risk of Hospitalization by Half, CDC Reports ",The research was conducted in part when older variants of the coronavirus were spreading. Other factors may have influenced the conclusions. ,https://www.nytimes.com/2022/12/16/health/covid-boosters.html ,"Sat, 17 Dec 2022 02:53:34 +0000 "
Death Toll in Peru Protests Rises as New Leader Struggles for Control ,"Two government ministers resigned after the new president, Dina Boluarte, deployed the military to crack down on the demonstrations that have convulsed the country. ",https://www.nytimes.com/2022/12/16/world/americas/peru-protests-castillo-boluarte.html ,"Sat, 17 Dec 2022 01:13:28 +0000 "
"Russia Hits Ukraine With Waves of Missiles, Knocking Out Heat and Power ","Dozens of missiles knocked out heat and electricity systems around the country including in Kyiv, where two-thirds of its residents had no heat or water. ",https://www.nytimes.com/2022/12/16/world/europe/ukraine-russia-missiles-infrastructure.html ,"Sat, 17 Dec 2022 04:37:34 +0000 "
Peru Protest Photos ,"The unrest started after the ouster of President Pedro Castillo, who tried to dissolve Congress and was arrested. ",https://www.nytimes.com/2022/12/16/world/americas/peru-protest-photos.html ,"Mon, 19 Dec 2022 15:08:13 +0000 "
"Russian Official in Africa Wounded by Package Bomb, Moscow Says ","The official, previously identified as a senior operative with the Wagner Group, was hospitalized in the capital of the Central African Republic, according to the Russian embassy. ",https://www.nytimes.com/2022/12/16/world/africa/central-african-republic-russia-bomb.html ,"Sat, 17 Dec 2022 01:06:35 +0000 "
Leaders Mix Sports and Diplomacy at the World Cup ,Dozens of top officials have flown to Qatar to cheer for teams while talking shop. The event has magnified the tiny Gulf nation's role as a diplomatic broker. ,https://www.nytimes.com/2022/12/16/us/politics/leaders-sports-diplomacy-world-cup.html ,"Sat, 17 Dec 2022 15:05:48 +0000 "
Joe Kennedy III to be Named Envoy to Northern Ireland ,"With the appointment of Joe Kennedy III, President Biden hopes a marquee name will aid in promoting economic development in the struggling country. ",https://www.nytimes.com/2022/12/16/world/europe/kennedy-envoy-northern-ireland.html ,"Fri, 16 Dec 2022 21:24:02 +0000 "
Former Palace Aide Makes Face-Face Apology to Ngozi Fulani Over Remarks ,"Ngozi Fulani, who runs a charity for abused women, said a palace aide, Susan Hussey, pressed her on where she was from, dismissing Britain as an answer. Ms. Hussey resigned over the episode. ",https://www.nytimes.com/2022/12/16/world/europe/uk-royal-racism.html ,"Fri, 16 Dec 2022 21:59:20 +0000 "
Crucial Talks on Preserving Nature Are on Now. Here Are the Key Issues. ,"Negotiators from around the world are meeting in Canada in an effort to halt, and reverse, staggering declines in wildlife. ",https://www.nytimes.com/2022/12/16/climate/crucial-talks-on-preserving-nature-are-on-now-here-are-the-key-issues.html ,"Fri, 16 Dec 2022 20:37:33 +0000 "
"Bad Bunny's Concert in Mexico Sold Out, But Many Ticket Holders Were Turned Away ","The concert was supposed to be one of Mexico's largest, sold out months before. Instead, one of the world's biggest stars played to a half empty floor. ",https://www.nytimes.com/2022/12/16/world/americas/bad-bunny-ticketmaster-mexico.html ,"Fri, 16 Dec 2022 18:16:01 +0000 "
"Israel's Arab Allies Signal Business as Usual, Despite Far Right's Rise ",Benjamin Netanyahu is close to forming a coalition with Israel's far right and the Arab states that normalized ties in 2020 appear unconcerned. ,https://www.nytimes.com/2022/12/16/world/middleeast/israel-netanyahu-far-right.html ,"Fri, 16 Dec 2022 19:22:31 +0000 "
