titles,descriptions,links,pubDates
Northern Ireland Turns to Sinn Fein ,"Election results reflected the demoralization of unionist voters, the disarray of their leaders and an electorate with new priorities — much of which can be traced to Brexit. ",https://www.nytimes.com/2022/05/07/world/europe/northern-ireland-sinn-fein.html ,"Sun, 08 May 2022 13:26:34 +0000 "
Taliban Impose Head-to-Toe Coverings for Women ,"A new decree recommends, but doesn't require that women wear burqas, and says male relatives of those who don't cover themselves would be punished. ",https://www.nytimes.com/2022/05/07/world/asia/taliban-afghanistan-burqa.html ,"Sat, 07 May 2022 21:01:23 +0000 "
Sri Lanka's Leader Declares State of Emergency Amid Protests ,"It was the second such declaration in weeks by Gotabaya Rajapaksa, whose government is being blamed for the country's deepening economic crisis. ",https://www.nytimes.com/2022/05/07/world/asia/sri-lanka-protests-emergency.html ,"Sat, 07 May 2022 13:38:23 +0000 "
"As Tunisia's Democratic Experiment Unravels, Economic Collapse Looms ","The president is consolidating one-man rule while the economy, sapped by mismanagement, the pandemic and war in Ukraine, flails. Groups that helped avert a past crisis are largely silent. ",https://www.nytimes.com/2022/05/07/world/middleeast/tunisia-democracy-economy.html ,"Sat, 07 May 2022 18:55:26 +0000 "
"Two Europes Confront Each Other Over the Glory, or Shame, of War ","On Monday, Vladimir Putin will mark Russia's Victory Day by extolling the virtues of force. France's leader, Emmanuel Macron, will honor a very different anniversary. ",https://www.nytimes.com/2022/05/07/world/europe/putin-victory-day-macron.html ,"Sat, 07 May 2022 20:06:29 +0000 "
The Friends We Keep ,"Our time and attention are valuable resources, and we're in control of how — and on whom — we spend them. ",https://www.nytimes.com/2022/05/07/briefing/keeping-friendships-dr-strange-pancakes.html ,"Sat, 07 May 2022 10:57:13 +0000 "
Do Canada's Auto Industry Jobs Rest on Government Support? ,A former auto industry executive argues that Canada and Ontario should rethink how they subsidize carmakers. ,https://www.nytimes.com/2022/05/07/world/canada/ontario-auto-industry-subsidies.html ,"Sat, 07 May 2022 10:00:07 +0000 "
Hear the Weird Sounds of a Black Hole Singing ,"As part of an effort to “sonify” the cosmos, researchers have converted the pressure waves from a black hole into an audible … something. ",https://www.nytimes.com/2022/05/07/science/space/astronomy-black-hole-sound.html ,"Sat, 07 May 2022 09:00:18 +0000 "
Lviv Reopens Art Galleries 'to Show We Are Alive' ,"As the Russian invasion of Ukraine grinds on, a museum director in Ukraine's cultural capital is turning to art as a form of resistance. ",https://www.nytimes.com/2022/05/07/world/europe/lviv-art-galleries.html ,"Sat, 07 May 2022 06:49:29 +0000 "
CBS Presidents George Cheeks Tests Positive for Coronavirus ,"The network's leader sat between the president and first lady, all unmasked, at the event. ",https://www.nytimes.com/2022/05/06/world/george-cheeks-covid-positive-biden.html ,"Sat, 07 May 2022 17:44:15 +0000 "
The U.N. Security Council Made its First Unanimous Statement on the War ,"More than two months into the fighting, the body was able to agree on language that got past Russia's veto power. ",https://www.nytimes.com/2022/05/06/world/war-un-security-council-russia-ukraine.html ,"Fri, 06 May 2022 23:26:54 +0000 "
Italy Seizes Superyacht Tied to Putin ,"Italian police boarded the yacht, the Scheherazade, late on Friday, ending what appeared to be preparations to set sail. ",https://www.nytimes.com/2022/05/06/world/putin-yacht-seized-italy.html ,"Sat, 07 May 2022 17:43:49 +0000 "
The Deeper Meaning of Elvis in Australia ,I went to the Parkes Elvis Festival thinking I'd learn something about what America used to be. I left thinking more about Australia. ,https://www.nytimes.com/2022/05/06/world/australia/elvis-presley-parkes.html ,"Fri, 06 May 2022 22:58:26 +0000 "
"Using Weapons From the West, Ukraine Seeks to Drive Back Russian Troops ",Ukrainian forces are seeking to drive back Russian invaders from two key cities in northeast Ukraine and achieve a breakthrough in what has become a grinding battle. ,https://www.nytimes.com/2022/05/06/world/europe/ukraine-russia-offensive.html ,"Fri, 06 May 2022 23:00:59 +0000 "
Boris Johnson and His Party Suffer Setbacks in Local Voting in Britain ,But the British leader appeared to have survived the storm — for now at least — as the head of the opposition Labour Party came under scrutiny for violating lockdown rules himself. ,https://www.nytimes.com/2022/05/06/world/europe/johnson-starmer-elections-britain.html ,"Fri, 06 May 2022 23:56:12 +0000 "
Sinn Fein Is Emerging As the Largest Party in Northern Ireland ,Final results should be available by Saturday. Some fear it could rekindle unrest between Catholics and Protestants. ,https://www.nytimes.com/2022/05/06/world/europe/sinn-fein-northern-ireland.html ,"Sat, 07 May 2022 07:42:02 +0000 "
Belarus Sentences the Russian Law Student Who Was a Dissident's Girlfriend to Six Years in Prison ,"Sofia Sapega was traveling from Greece to Lithuania with her romantic partner, Roman Protasevich, when the Belarusian air traffic control diverted their plane to Minsk, where they were both arrested. ",https://www.nytimes.com/2022/05/06/world/europe/belarus-sapega.html ,"Fri, 06 May 2022 20:53:22 +0000 "
Hotel Saratoga Explosion Updates: Multiple Dead in Apparent Gas Leak ,A blast caused by an apparent gas leak left dozens injured and destroyed parts of a luxury hotel in Havana. Others were possibly trapped inside the rubble. ,https://www.nytimes.com/2022/05/06/world/americas/cuba-explosion-havana-hotel.html ,"Sat, 07 May 2022 02:19:43 +0000 "
Who Will Be in the Queen's Jubilee Photo-Op? ,"Neither Prince Harry and his wife Meghan, nor Prince Andrew will get a place on the balcony at Buckingham Palace. It's not even certain Queen Elizabeth, 96, will be there. ",https://www.nytimes.com/2022/05/06/world/europe/uk-queen-harry-andrew-platinum-jubilee.html ,"Fri, 06 May 2022 17:37:38 +0000 "
U.K. Police Reopen Lockdown Inquiry into Labour Leader Keir Starmer ,"The police are taking another look at allegations that Keir Starmer drank beer in a lawmaker's office, potentially subjecting him to political headaches similar to those suffered by Boris Johnson. ",https://www.nytimes.com/2022/05/06/world/europe/keir-starmer-covid-restrictions-beergate.html ,"Fri, 06 May 2022 14:42:05 +0000 "
Biden's Unpopularity ,Covid helps explain it. ,https://www.nytimes.com/2022/05/06/briefing/joe-biden-approval-rating-covid.html ,"Fri, 06 May 2022 19:10:58 +0000 "
Worries About Covid Strain on Health Care Grow in the U.S. ,The C.D.C. is also keeping a close eye on the nature of hospitalizations. ,https://www.nytimes.com/2022/05/06/us/covid-hospitalizations-cases-us.html ,"Sat, 07 May 2022 03:44:01 +0000 "
"In the Philippines, a Flourishing Ecosystem for Political Lies ","Supporters of Ferdinand Marcos Jr. are using live video to spread misinformation on social media. Voters have become inured to the situation, researchers fear. ",https://www.nytimes.com/2022/05/06/business/philippines-election-disinformation.html ,"Fri, 06 May 2022 14:47:49 +0000 "
The Ocean's Biggest Garbage Pile Is Full of Floating Life ,"Researchers found that small sea creatures exist in equal number with pieces of plastic in parts of the Great Pacific Garbage Patch, which could have implications for cleaning up ocean pollution. ",https://www.nytimes.com/2022/05/06/science/great-pacific-garbage-patch-pollution.html ,"Sun, 08 May 2022 13:20:04 +0000 "
A Psychedelic Trip to Timothy Leary's Catalina Resort in Mexico ,"Most travelers descending on Zihuatanejo are unaware of the resort city's storied past with the apostle of psychedelic drugs, and his experiments in consciousness expansion. ",https://www.nytimes.com/2022/05/06/travel/mexico-timothy-leary-psychedelics.html ,"Fri, 06 May 2022 09:00:27 +0000 "
Sinn Fein Expected to Win Northern Ireland Election ,,https://www.nytimes.com/2022/05/06/world/europe/sinn-fein-northern-ireland-election.html ,"Fri, 06 May 2022 18:41:29 +0000 "
What were people voting for? ,,https://www.nytimes.com/2022/05/06/world/europe/what-are-people-voting-for.html ,"Fri, 06 May 2022 08:37:05 +0000 "
Your Friday Briefing ,Ukrainian forces regain ground from Russia. ,https://www.nytimes.com/2022/05/06/briefing/ukraine-russia-fighting-covid-deaths.html ,"Fri, 06 May 2022 05:01:27 +0000 "
Putin's Forces Battle in East Ukraine to Feed His Hunger for a Victory ,The fighting has intensified ahead of Russia's May 9 Victory Day holiday commemorating the Soviet Union's triumph over Nazi Germany. ,https://www.nytimes.com/2022/05/05/world/europe/ukraine-russia-east-donetsk-mariupol.html ,"Fri, 06 May 2022 06:03:52 +0000 "
"Pope Approved Secret Deal to Free Abducted Nun, Cardinal Says ",A formerly top-ranking cardinal testified Thursday that the pope said he could spend up to one million euros to secure the release of a nun kidnapped by Islamic militants. ,https://www.nytimes.com/2022/05/05/world/europe/pope-kidnapped-nun-mali.html ,"Thu, 05 May 2022 21:45:48 +0000 "
