titles,descriptions,links,pubDates
Started Out as a Fish. How Did It End Up Like This? ,"A meme about the transitional fossil Tiktaalik argues that although we did emerge from the sea, we aren't doing just fine. ",https://www.nytimes.com/2022/04/29/science/tiktaalik-fish-fossil-meme.html ,"Fri, 29 Apr 2022 17:00:38 +0000 "
Leader of E.U. Border Agency Departs After Accusations of Abuses During His Tenure ,"The head of the agency, which became emblematic of the bloc's hardening migration policy, has faced mounting allegations of mismanagement, harassment and human rights abuses at Europe's borders. ",https://www.nytimes.com/2022/04/29/world/europe/frontex-eu-border-agency-fabrice-leggeri.html ,"Fri, 29 Apr 2022 17:43:53 +0000 "
Beijing Closes Schools as It Tries to Contain an Outbreak ,"The city is heading into a long holiday weekend, and officials are discouraging travel and unnecessary gatherings. ",https://www.nytimes.com/2022/04/29/world/asia/beijing-covid-outbreak-schools.html ,"Fri, 29 Apr 2022 14:54:47 +0000 "
"In Ukraine War, a Long Journey Begins in Prosecuting Rape ",U.N. officials and human rights investigators are rushing more resources to authorities in Ukraine to help prosecute sex crimes. ,https://www.nytimes.com/2022/04/29/us/politics/ukraine-rape-war-crimes.html ,"Fri, 29 Apr 2022 14:41:48 +0000 "
"Anglo-Saxon Kings Made Sure to Eat Their Vegetables, Study Shows ","Contrary to popular belief, the ruling classes gorged on meat only on rare occasions, according to an analysis of more than 2,000 skeletons buried during medieval times. ",https://www.nytimes.com/2022/04/29/world/europe/anglo-saxon-kings-diet.html ,"Fri, 29 Apr 2022 16:21:43 +0000 "
Vaccines for Young Children ,The federal government is telling us two different stories. ,https://www.nytimes.com/2022/04/29/briefing/vaccines-kids-moderna-pfizer.html ,"Fri, 29 Apr 2022 10:15:16 +0000 "
Solar Industry 'Frozen' as Biden Administration Investigates China ,More than 300 solar projects in the United States have been canceled or delayed in recent weeks because of an investigation by the Commerce Department. ,https://www.nytimes.com/2022/04/29/climate/solar-industry-imports.html ,"Fri, 29 Apr 2022 16:30:28 +0000 "
Ukraine Identifies Russian Soldiers in Bucha Atrocities ,"In the first detailed set of allegations since the invasion, Ukrainian officials published the names and photos of Russian soldiers they say tortured civilians in a suburb of Kyiv. ",https://www.nytimes.com/2022/04/29/world/europe/bucha-russian-soliders-atrocities.html ,"Fri, 29 Apr 2022 08:42:38 +0000 "
Weighing Risk When the Reporting Is Dangerous ,"A security team watches out for Times journalists abroad. There are strategies in place, but sometimes there's no other choice but to leave a country. ",https://www.nytimes.com/2022/04/29/insider/nyt-journalists-abroad.html ,"Fri, 29 Apr 2022 13:33:10 +0000 "
"8,000 British Troops to Join Allied Exercises in Eastern Europe, Official Says ","The troops will serve in the British-led Joint Expeditionary Force, created in 2014 in response to Russia's seizure of Crimea from Ukraine. ",https://www.nytimes.com/2022/04/29/world/britain-troops-europe.html ,"Fri, 29 Apr 2022 05:00:56 +0000 "
Your Friday Briefing ,President Biden's push for more aid to Ukraine. ,https://www.nytimes.com/2022/04/29/briefing/ukraine-biden-nato-france.html ,"Fri, 29 Apr 2022 04:27:38 +0000 "
Is Australian Democracy in Decline? ,"With a federal election just a few weeks away, it's time to put Australia's system and political flaws into context. ",https://www.nytimes.com/2022/04/28/world/australia/democracy-elections.html ,"Fri, 29 Apr 2022 01:18:47 +0000 "
"Russian Intelligence Behind Novaya Gazeta Editor Attack, U.S. Official Says ","Dmitri Muratov was on a train preparing to leave Moscow at the time of the attack, which caused chemical burns to his eyes. ",https://www.nytimes.com/2022/04/28/world/novaya-gazeta-editor-attack-russia.html ,"Fri, 29 Apr 2022 00:43:36 +0000 "
BART Reinstates Its Mask Mandate ,"The decision will be effective until July 18, and could be extended. ",https://www.nytimes.com/2022/04/28/world/san-francisco-bart-mask-mandate.html ,"Fri, 29 Apr 2022 00:38:31 +0000 "
Biden Seeks $33 Billion More in Aid for Ukraine ,"“The cost of this fight is not cheap,” President Biden said. He also sent Congress a plan to increase the government's power to seize luxury yachts, aircraft and other assets of Russian oligarchs. ",https://www.nytimes.com/2022/04/28/us/politics/ukraine-biden-aid.html ,"Thu, 28 Apr 2022 23:31:53 +0000 "
Your Friday Briefing: China's Stimulus Plan ,Plus a U.S. push for Ukraine funds and extreme heat in India and Pakistan. ,https://www.nytimes.com/2022/04/28/briefing/your-friday-briefing-chinas-stimulus-plan.html ,"Fri, 29 Apr 2022 10:53:58 +0000 "
States Sue Postal Service Over New Gas-Powered Mail Trucks ,Sixteen states argue the Postal Service failed to properly vet clean alternatives to polluting trucks that could get as little as 8.6 miles to the gallon. ,https://www.nytimes.com/2022/04/28/climate/usps-gas-electric-vehicles-lawsuit.html ,"Thu, 28 Apr 2022 20:12:34 +0000 "
"Chernobyl Radiation Levels Within Safe Limits, Nuclear Agency Chief Says ","The finding came after readings were taken this week at the site, which Russian forces had occupied but withdrew from in late March. ",https://www.nytimes.com/2022/04/28/world/chernobyl-radiation-ukraine-russia.html ,"Thu, 28 Apr 2022 22:13:34 +0000 "
"In Warming World Oceans Risk Mass Extinctions, Model Shows ","A new study finds that if fossil fuel emissions continue apace, the oceans could experience a mass extinction by 2300. There is still time to avoid it. ",https://www.nytimes.com/2022/04/28/climate/global-warming-ocean-extinctions.html ,"Fri, 29 Apr 2022 02:43:59 +0000 "
Turkey's Erdogan Heads to Saudi Arabia to Ease Tensions ,"President Recep Tayyip Erdogan is visiting the kingdom for the first time in nearly five years, signaling a mending of relations over the killing of the journalist Jamal Khashoggi. ",https://www.nytimes.com/2022/04/28/world/middleeast/turkey-erdogan-saudi-arabia.html ,"Thu, 28 Apr 2022 20:42:57 +0000 "
Are Traditional Political Parties Dead in France? ,"Presidents, prime ministers, Parliament — France's mainstream left and right-wing parties used to have it all. In the first round of April's presidential elections, they got less than 7 percent of the vote. ",https://www.nytimes.com/2022/04/28/world/europe/france-socialists-republicains.html ,"Thu, 28 Apr 2022 14:02:10 +0000 "
Tensions Flare Between Neighbors After Afghan Man Kills Iranian Clerics ,"The attack led to ethnic tensions in both countries, which each sent troops to the border. ",https://www.nytimes.com/2022/04/28/world/asia/afghanistan-iran-refugees-migrants.html ,"Fri, 29 Apr 2022 01:04:10 +0000 "
South Korea Arrests 2 Accused of Spying for North Korea ,"The men were paid in cryptocurrency by a man suspected of being a North Korean spy agent, the South Korean national police agency said. ",https://www.nytimes.com/2022/04/28/world/asia/north-korea-crypto-spy-arrest.html ,"Thu, 28 Apr 2022 11:18:09 +0000 "
"Top U.N. Official Tours Kyiv, Declaring the War 'An Absurdity' ",António Guterres' goals include securing evacuation routes for besieged civilians and supporting the prosecution of war crimes. ,https://www.nytimes.com/2022/04/28/world/un-antonio-guterres-kyiv.html ,"Fri, 29 Apr 2022 10:52:37 +0000 "
"At N.F.L. Draft, America Begins Annual Tradition of Celebrating Hubris ","Tonight, America begins an annual festival celebrating hubris. ",https://www.nytimes.com/2022/04/28/briefing/nfl-draft-picks-vegas-humility-hubris.html ,"Thu, 28 Apr 2022 14:31:09 +0000 "
India's Extreme Heat Is Expected to Worsen ,The Indian subcontinent has recorded above-average temperatures for weeks. Heat-related weather watches or alerts are now in effect for hundreds of millions of people. ,https://www.nytimes.com/2022/04/28/world/asia/india-extreme-heat-wave.html ,"Thu, 28 Apr 2022 10:36:42 +0000 "
"Deforestation Remains High, Despite COP 26 Pledges ","Brazil had the largest share of tree loss last year, followed by the Democratic Republic of Congo and Bolivia. Indonesia showed improvement. ",https://www.nytimes.com/2022/04/28/climate/deforestation-tree-loss.html ,"Thu, 28 Apr 2022 18:20:13 +0000 "
Your Thursday Briefing ,A potential gas crisis in Europe. ,https://www.nytimes.com/2022/04/28/briefing/gas-russia-ukraine-war.html ,"Fri, 29 Apr 2022 10:50:29 +0000 "
Fears Mount That Ukraine War Will Become a Broader Conflict ,American and European officials say their concern is based in part on a growing conviction that the war will not end any time soon. ,https://www.nytimes.com/2022/04/27/us/politics/ukraine-war-expansion.html ,"Fri, 29 Apr 2022 12:55:25 +0000 "
Former U.S. Ambassador to Plead Guilty to Illegal Lobbying and Hiding Gifts ,"Richard Olson lobbied for the government of Qatar soon after retiring and took gifts from a businessman while serving as ambassador to Pakistan, according to prosecutors. ",https://www.nytimes.com/2022/04/27/us/politics/ambassador-richard-olson-qatar-lobbying.html ,"Thu, 28 Apr 2022 02:22:58 +0000 "
Colombian General and 10 Others Admit to Crimes Against Humanity ,"In the first hearing of its kind, officials admitted to orchestrating extrajudicial killings. But victims asked for more. “We know that there are powerful people behind you,” said one woman. “We need names.” ",https://www.nytimes.com/2022/04/27/world/americas/colombia-war-crimes.html ,"Thu, 28 Apr 2022 15:42:07 +0000 "
Ukraine War Impact Widens: Russia Cuts Gas Flow and Vows More Reprisals ,"New explosions across Ukraine's borders, Russia's shut-off of natural gas to two European nations and Moscow's warning of additional “counterstrikes” pointed to escalating hostilities. ",https://www.nytimes.com/2022/04/27/world/europe/russia-ukraine-gas-flow-europe.html ,"Fri, 29 Apr 2022 10:50:54 +0000 "
Your Thursday Briefing: Russia Cuts Gas Supplies ,"Also, Shanghai residents express anger and Singapore executes an intellectually disabled man. ",https://www.nytimes.com/2022/04/27/briefing/your-thursday-briefing-russia-cuts-gas-supplies.html ,"Fri, 29 Apr 2022 10:51:39 +0000 "
The Largest U.S. Coronavirus Hot Spot Swells Beyond Central New York ,"Health experts say that people in the hot spot, which includes cities like Buffalo, Rochester and Syracuse, should be increasing their precautions. ",https://www.nytimes.com/2022/04/27/world/covid-hot-spot-new-york-counties.html ,"Thu, 28 Apr 2022 16:23:03 +0000 "
"Britain Broke the Law by Moving Hospital Patients to Nursing Homes Early in Pandemic, Court Rules ",The court's ruling came in a lawsuit brought by two women whose fathers died in nursing homes in 2020. ,https://www.nytimes.com/2022/04/27/world/covid-britain-hospital-patients-nursing-homes.html ,"Wed, 27 Apr 2022 19:33:56 +0000 "
"Italian Children to Be Given Mother's and Father's Surnames, Court Rules ","The ruling overturns decades of patriarchal family legacy, which largely left women out of the decision-making process. ",https://www.nytimes.com/2022/04/27/world/europe/italy-children-surnames-mother-father.html ,"Wed, 27 Apr 2022 19:16:15 +0000 "
"Russia Uses Cyberattacks in Ukraine to Support Military Strikes, Report Finds ",A new study by Microsoft shows that Russian cyberattacks often happened within days or even hours of missile strikes. ,https://www.nytimes.com/2022/04/27/us/politics/russia-cyberattacks-ukraine.html ,"Thu, 28 Apr 2022 15:30:48 +0000 "
"Questions Over Death of Ayman Hadhoud, an Egyptian Economist ","Ayman Hadhoud, a well-known liberal economist and critic of the government, was researching corruption before he disappeared under mysterious circumstances. ",https://www.nytimes.com/2022/04/27/world/middleeast/ayman-hadhoud-egypt-death.html ,"Thu, 28 Apr 2022 03:32:51 +0000 "
The Unsettling Warning in France's Election ,"A record number of abstentions, and a strictly binary choice for voters — many of whom said they were picking the lesser of two evils — are trouble signs even within a mature democracy. ",https://www.nytimes.com/2022/04/27/world/europe/france-election-macron-le-pen.html ,"Thu, 28 Apr 2022 03:33:18 +0000 "
Ukrainians Flood Village of Demydiv to Keep Russians at Bay ,"The waters that poured into Demydiv were one of many instances of Ukraine wreaking havoc on its own territory to slow Russia's advance. Residents couldn't be happier. “We saved Kyiv,” one said. ",https://www.nytimes.com/2022/04/27/world/europe/ukraine-russia-war-flood-infrastructure.html ,"Thu, 28 Apr 2022 08:45:39 +0000 "
"20 Percent of Reptiles Risk Extinction, From King Cobras to Geckos ","The first global analysis of its kind found that logging and farming are taking away reptile habitat at an unsustainable pace, exacerbating a worldwide decline in biodiversity. ",https://www.nytimes.com/2022/04/27/climate/reptiles-extinction-biodiversity.html ,"Wed, 27 Apr 2022 16:01:45 +0000 "
E.U. Says the Emergency Phase of the Pandemic Is Over ,"The bloc recommended focusing on vaccination, surveillance and testing in preparation for a possible fall wave. E.U. states can still make their own policies. ",https://www.nytimes.com/2022/04/27/world/european-union-covid.html ,"Wed, 27 Apr 2022 13:01:03 +0000 "
